,grupo_linha,faixa,faixa_15,stop_name,ordem,boardings,alightings,cum_board,cum_alight,carga_abordo,data,qtd_partidas
6294,b3_ida,7,07:45–08:00,cam_arv,4,4.0,3.06153846153846,417.512628516914,100.636445433588,316.876183083326,2025-10-07,7.0
6295,b3_ida,7,07:45–08:00,paulo_iv,5,17.0,26.2232732732733,434.512628516914,126.859718706862,307.652909810053,2025-10-07,6.0
6296,b3_ida,7,07:45–08:00,col_mil,6,6.0,135.095068295068,440.512628516914,261.95478700193,178.557841514984,2025-10-07,7.0
6297,b3_ida,7,07:45–08:00,rub_ber,7,7.0,22.7621621621622,447.512628516914,284.716949164092,162.795679352822,2025-10-07,7.0
6298,b3_ida,7,07:45–08:00,rio_bra,8,5.0,13.9477477477477,452.512628516914,298.66469691184,153.847931605074,2025-10-07,8.0
6299,b3_ida,7,07:45–08:00,rua_bah,9,5.0,31.9037874609303,457.512628516914,330.56848437277,126.944144144144,2025-10-07,8.0
6300,b3_ida,7,07:45–08:00,j_amado,10,0.0,73.2774774774775,457.512628516914,403.845961850248,53.6666666666666,2025-10-07,7.0
6301,b3_ida,7,07:45–08:00,est_pit,11,0.0,53.6666666666667,457.512628516914,457.512628516914,0.0,2025-10-07,7.0
6302,b3_ida,8,08:00–08:15,est_rod,1,364.731671268561,0.0,364.731671268561,0.0,364.731671268561,2025-10-07,5.0
6303,b3_ida,8,08:00–08:15,mil_bri,2,11.0,94.6079935876975,375.731671268561,94.6079935876975,281.123677680864,2025-10-07,5.0
6304,b3_ida,8,08:00–08:15,ala_esp,3,2.0,27.9683874482789,377.731671268561,122.576381035976,255.155290232585,2025-10-07,4.0
6305,b3_ida,8,08:00–08:15,cam_arv,4,3.0,6.82562793095829,380.731671268561,129.402008966935,251.329662301626,2025-10-07,5.0
6306,b3_ida,8,08:00–08:15,paulo_iv,5,15.0,25.8286455378131,395.731671268561,155.230654504748,240.501016763813,2025-10-07,6.0
6307,b3_ida,8,08:00–08:15,col_mil,6,13.0,92.9925590177808,408.731671268561,248.223213522529,160.508457746033,2025-10-07,7.0
6308,b3_ida,8,08:00–08:15,rub_ber,7,10.0,27.1067520466888,418.731671268561,275.329965569217,143.401705699344,2025-10-07,6.0
6309,b3_ida,8,08:00–08:15,rio_bra,8,6.0,12.1256279309583,424.731671268561,287.455593500176,137.276077768385,2025-10-07,5.0
6310,b3_ida,8,08:00–08:15,rua_bah,9,8.0,25.0152155536771,432.731671268561,312.470809053853,120.260862214708,2025-10-07,6.0
6311,b3_ida,8,08:00–08:15,j_amado,10,0.0,61.3465765004227,432.731671268561,373.817385554275,58.9142857142857,2025-10-07,8.0
6312,b3_ida,8,08:00–08:15,est_pit,11,0.0,58.9142857142857,432.731671268561,432.731671268561,0.0,2025-10-07,8.0
6313,b3_ida,8,08:15–08:30,est_rod,1,248.344590513357,0.0,248.344590513357,0.0,248.344590513357,2025-10-07,5.0
6314,b3_ida,8,08:15–08:30,mil_bri,2,21.0,42.0050600373095,269.344590513357,42.0050600373095,227.339530476048,2025-10-07,5.0
6315,b3_ida,8,08:15–08:30,ala_esp,3,5.0,18.7883551539738,274.344590513357,60.7934151912833,213.551175322074,2025-10-07,6.0
6316,b3_ida,8,08:15–08:30,cam_arv,4,1.0,13.9411764705882,275.344590513357,74.7345916618715,200.609998851486,2025-10-07,4.0
6317,b3_ida,8,08:15–08:30,paulo_iv,5,10.0,11.9009182510092,285.344590513357,86.6355099128807,198.709080600477,2025-10-07,5.0
6318,b3_ida,8,08:15–08:30,col_mil,6,9.0,80.619132573073,294.344590513357,167.254642485954,127.089948027404,2025-10-07,5.0
6319,b3_ida,8,08:15–08:30,rub_ber,7,4.0,22.8235294117647,298.344590513357,190.078171897718,108.266418615639,2025-10-07,6.0
6320,b3_ida,8,08:15–08:30,rio_bra,8,6.0,2.1144578313253,304.344590513357,192.192629729044,112.151960784314,2025-10-07,6.0
6321,b3_ida,8,08:15–08:30,rua_bah,9,12.0,22.4656862745098,316.344590513357,214.658316003554,101.686274509804,2025-10-07,6.0
6322,b3_ida,8,08:15–08:30,j_amado,10,0.0,43.5196078431373,316.344590513357,258.177923846691,58.1666666666666,2025-10-07,5.0
6323,b3_ida,8,08:15–08:30,est_pit,11,0.0,58.1666666666667,316.344590513357,316.344590513357,0.0,2025-10-07,5.0
6324,b3_ida,8,08:30–08:45,est_rod,1,228.741220112413,0.0,228.741220112413,0.0,228.741220112413,2025-10-07,5.0
6325,b3_ida,8,08:30–08:45,mil_bri,2,11.0,54.1341884733971,239.741220112413,54.1341884733971,185.607031639016,2025-10-07,5.0
6326,b3_ida,8,08:30–08:45,ala_esp,3,3.0,4.52803129074316,242.741220112413,58.6622197641403,184.079000348273,2025-10-07,4.0
6327,b3_ida,8,08:30–08:45,cam_arv,4,0.0,7.0,242.741220112413,65.6622197641403,177.079000348273,2025-10-07,6.0
6328,b3_ida,8,08:30–08:45,paulo_iv,5,18.0,11.6404682274247,260.741220112413,77.302687991565,183.438532120848,2025-10-07,5.0
6329,b3_ida,8,08:30–08:45,col_mil,6,7.0,71.6292448254099,267.741220112413,148.931932816975,118.809287295438,2025-10-07,4.0
6330,b3_ida,8,08:30–08:45,rub_ber,7,7.0,13.2115384615385,274.741220112413,162.143471278513,112.5977488339,2025-10-07,4.0
6331,b3_ida,8,08:30–08:45,rio_bra,8,6.0,10.8944521306032,280.741220112413,173.037923409117,107.703296703297,2025-10-07,5.0
6332,b3_ida,8,08:30–08:45,rua_bah,9,2.0,11.0,282.741220112413,184.037923409117,98.7032967032967,2025-10-07,5.0
6333,b3_ida,8,08:30–08:45,j_amado,10,0.0,51.989010989011,282.741220112413,236.026934398128,46.7142857142857,2025-10-07,6.0
6334,b3_ida,8,08:30–08:45,est_pit,11,0.0,46.7142857142857,282.741220112413,282.741220112413,0.0,2025-10-07,6.0
6335,b3_ida,8,08:45–09:00,est_rod,1,203.05770176031,0.0,203.05770176031,0.0,203.05770176031,2025-10-07,4.0
6336,b3_ida,8,08:45–09:00,mil_bri,2,4.0,52.218727218881,207.05770176031,52.218727218881,154.838974541429,2025-10-07,4.0
6337,b3_ida,8,08:45–09:00,ala_esp,3,5.0,3.86458333333333,212.05770176031,56.0833105522143,155.974391208096,2025-10-07,5.0
6338,b3_ida,8,08:45–09:00,cam_arv,4,0.0,1.0,212.05770176031,57.0833105522143,154.974391208096,2025-10-07,5.0
6339,b3_ida,8,08:45–09:00,paulo_iv,5,13.0,26.446568627451,225.05770176031,83.5298791796653,141.527822580645,2025-10-07,5.0
6340,b3_ida,8,08:45–09:00,col_mil,6,22.0,54.0909946236559,247.05770176031,137.620873803321,109.436827956989,2025-10-07,6.0
6341,b3_ida,8,08:45–09:00,rub_ber,7,7.0,7.15591397849462,254.05770176031,144.776787781816,109.280913978495,2025-10-07,6.0
6342,b3_ida,8,08:45–09:00,rio_bra,8,6.0,11.0934139784946,260.05770176031,155.87020176031,104.1875,2025-10-07,6.0
6343,b3_ida,8,08:45–09:00,rua_bah,9,6.0,17.59375,266.05770176031,173.46395176031,92.59375,2025-10-07,5.0
6344,b3_ida,8,08:45–09:00,j_amado,10,0.0,36.09375,266.05770176031,209.55770176031,56.5,2025-10-07,4.0
6345,b3_ida,8,08:45–09:00,est_pit,11,0.0,56.5,266.05770176031,266.05770176031,0.0,2025-10-07,4.0
6346,b3_ida,9,09:00–09:30,est_rod,1,320.370014992322,0.0,320.370014992322,0.0,320.370014992322,2025-10-07,4.0
6347,b3_ida,9,09:00–09:30,mil_bri,2,9.0,88.6183188876851,329.370014992322,88.6183188876851,240.751696104637,2025-10-07,5.0
6348,b3_ida,9,09:00–09:30,ala_esp,3,6.0,9.0,335.370014992322,97.6183188876851,237.751696104637,2025-10-07,5.0
6349,b3_ida,9,09:00–09:30,cam_arv,4,1.0,4.0,336.370014992322,101.618318887685,234.751696104637,2025-10-07,5.0
6350,b3_ida,9,09:00–09:30,paulo_iv,5,21.0,26.4654687654688,357.370014992322,128.083787653154,229.286227339169,2025-10-07,6.0
6351,b3_ida,9,09:00–09:30,col_mil,6,34.0,105.252894005835,391.370014992322,233.336681658989,158.033333333333,2025-10-07,6.0
6352,b3_ida,9,09:00–09:30,rub_ber,7,8.0,22.7641025641026,399.370014992322,256.100784223092,143.269230769231,2025-10-07,5.0
6353,b3_ida,9,09:00–09:30,rio_bra,8,7.0,9.0,406.370014992322,265.100784223092,141.269230769231,2025-10-07,5.0
6354,b3_ida,9,09:00–09:30,rua_bah,9,4.0,26.7307692307692,410.370014992322,291.831553453861,118.538461538462,2025-10-07,6.0
6355,b3_ida,9,09:00–09:30,j_amado,10,0.0,34.5384615384615,410.370014992322,326.370014992322,84.0,2025-10-07,7.0
6356,b3_ida,9,09:00–09:30,est_pit,11,0.0,84.0,410.370014992322,410.370014992322,0.0,2025-10-07,7.0
6357,b3_ida,9,09:30–10:00,est_rod,1,236.360400207022,0.0,236.360400207022,0.0,236.360400207022,2025-10-07,4.0
6358,b3_ida,9,09:30–10:00,mil_bri,2,17.0,95.4758376643018,253.360400207022,95.4758376643018,157.88456254272,2025-10-07,4.0
6359,b3_ida,9,09:30–10:00,ala_esp,3,6.0,15.7279961266803,259.360400207022,111.203833790982,148.15656641604,2025-10-07,4.0
6360,b3_ida,9,09:30–10:00,cam_arv,4,0.0,2.58333333333333,259.360400207022,113.787167124315,145.573233082707,2025-10-07,4.0
6361,b3_ida,9,09:30–10:00,paulo_iv,5,19.0,8.58571428571429,278.360400207022,122.37288141003,155.987518796993,2025-10-07,3.0
6362,b3_ida,9,09:30–10:00,col_mil,6,44.0,60.8222932330827,322.360400207022,183.195174643112,139.16522556391,2025-10-07,3.0
6363,b3_ida,9,09:30–10:00,rub_ber,7,12.0,18.6652255639098,334.360400207022,201.860400207022,132.5,2025-10-07,4.0
6364,b3_ida,9,09:30–10:00,rio_bra,8,8.0,6.0,342.360400207022,207.860400207022,134.5,2025-10-07,4.0
6365,b3_ida,9,09:30–10:00,rua_bah,9,7.0,4.58571428571429,349.360400207022,212.446114492737,136.914285714286,2025-10-07,3.0
6366,b3_ida,9,09:30–10:00,j_amado,10,0.0,31.8142857142857,349.360400207022,244.260400207022,105.1,2025-10-07,3.0
6367,b3_ida,9,09:30–10:00,est_pit,11,0.0,105.1,349.360400207022,349.360400207022,0.0,2025-10-07,3.0
6368,b3_ida,10,10:00–10:30,est_rod,1,173.149188393893,0.0,173.149188393893,0.0,173.149188393893,2025-10-07,3.0
6369,b3_ida,10,10:00–10:30,mil_bri,2,11.0,69.2101919257405,184.149188393893,69.2101919257405,114.938996468152,2025-10-07,3.0
6370,b3_ida,10,10:00–10:30,ala_esp,3,6.0,3.27536231884058,190.149188393893,72.4855542445811,117.663634149312,2025-10-07,3.0
6371,b3_ida,10,10:00–10:30,cam_arv,4,0.0,2.27536231884058,190.149188393893,74.7609165634217,115.388271830471,2025-10-07,3.0
6372,b3_ida,10,10:00–10:30,paulo_iv,5,33.0,17.8940476190476,223.149188393893,92.6549641824693,130.494224211424,2025-10-07,3.0
6373,b3_ida,10,10:00–10:30,col_mil,6,50.0,38.1376293995859,273.149188393893,130.792593582055,142.356594811838,2025-10-07,3.0
6374,b3_ida,10,10:00–10:30,rub_ber,7,8.0,9.9859943977591,281.149188393893,140.778587979814,140.370600414079,2025-10-07,3.0
6375,b3_ida,10,10:00–10:30,rio_bra,8,3.0,4.27536231884058,284.149188393893,145.053950298655,139.095238095238,2025-10-07,3.0
6376,b3_ida,10,10:00–10:30,rua_bah,9,12.0,8.80952380952381,296.149188393893,153.863474108179,142.285714285714,2025-10-07,4.0
6377,b3_ida,10,10:00–10:30,j_amado,10,0.0,23.5714285714286,296.149188393893,177.434902679607,118.714285714286,2025-10-07,4.0
6378,b3_ida,10,10:00–10:30,est_pit,11,0.0,118.714285714286,296.149188393893,296.149188393893,0.0,2025-10-07,4.0
6379,b3_ida,10,10:30–11:00,est_rod,1,198.733153036093,0.0,198.733153036093,0.0,198.733153036093,2025-10-07,3.0
6380,b3_ida,10,10:30–11:00,mil_bri,2,9.0,109.393197802198,207.733153036093,109.393197802198,98.3399552338949,2025-10-07,3.0
6381,b3_ida,10,10:30–11:00,ala_esp,3,5.0,4.0,212.733153036093,113.393197802198,99.3399552338949,2025-10-07,3.0
6382,b3_ida,10,10:30–11:00,cam_arv,4,0.0,2.0,212.733153036093,115.393197802198,97.3399552338949,2025-10-07,3.0
6383,b3_ida,10,10:30–11:00,paulo_iv,5,22.0,21.3815384615385,234.733153036093,136.774736263736,97.9584167723565,2025-10-07,3.0
6384,b3_ida,10,10:30–11:00,col_mil,6,47.0,29.7839628844722,281.733153036093,166.558699148208,115.174453887884,2025-10-07,3.0
6385,b3_ida,10,10:30–11:00,rub_ber,7,12.0,7.9620253164557,293.733153036093,174.520724464664,119.212428571429,2025-10-07,3.0
6386,b3_ida,10,10:30–11:00,rio_bra,8,4.0,5.69642857142857,297.733153036093,180.217153036093,117.516,2025-10-07,3.0
6387,b3_ida,10,10:30–11:00,rua_bah,9,5.0,7.008,302.733153036093,187.225153036093,115.508,2025-10-07,2.0
6388,b3_ida,10,10:30–11:00,j_amado,10,0.0,14.3110303030303,302.733153036093,201.536183339123,101.19696969697,2025-10-07,2.0
6389,b3_ida,10,10:30–11:00,est_pit,11,0.0,101.19696969697,302.733153036093,302.733153036093,0.0,2025-10-07,2.0
6390,b3_ida,11,11:00–11:30,est_rod,1,155.155404841302,0.0,155.155404841302,0.0,155.155404841302,2025-10-07,4.0
6391,b3_ida,11,11:00–11:30,mil_bri,2,20.0,54.6566527916066,175.155404841302,54.6566527916066,120.498752049696,2025-10-07,4.0
6392,b3_ida,11,11:00–11:30,ala_esp,3,26.0,4.8135593220339,201.155404841302,59.4702121136405,141.685192727662,2025-10-07,4.0
6393,b3_ida,11,11:00–11:30,cam_arv,4,0.0,2.40677966101695,201.155404841302,61.8769917746575,139.278413066645,2025-10-07,3.0
6394,b3_ida,11,11:00–11:30,paulo_iv,5,65.0,16.0591733571216,266.155404841302,77.9361651317791,188.219239709523,2025-10-07,4.0
6395,b3_ida,11,11:00–11:30,col_mil,6,109.0,61.8867028449303,375.155404841302,139.822867976709,235.332536864593,2025-10-07,4.0
6396,b3_ida,11,11:00–11:30,rub_ber,7,8.0,2.65217391304348,383.155404841302,142.475041889753,240.680362951549,2025-10-07,3.0
6397,b3_ida,11,11:00–11:30,rio_bra,8,4.0,2.40677966101695,387.155404841302,144.88182155077,242.273583290532,2025-10-07,3.0
6398,b3_ida,11,11:00–11:30,rua_bah,9,13.0,5.0532443074816,400.155404841302,149.935065858251,250.220338983051,2025-10-07,4.0
6399,b3_ida,11,11:00–11:30,j_amado,10,0.0,12.2203389830508,400.155404841302,162.155404841302,238.0,2025-10-07,3.0
6400,b3_ida,11,11:00–11:30,est_pit,11,0.0,238.0,400.155404841302,400.155404841302,0.0,2025-10-07,3.0
6401,b3_ida,11,11:30–12:00,est_rod,1,172.867965825748,0.0,172.867965825748,0.0,172.867965825748,2025-10-07,4.0
6402,b3_ida,11,11:30–12:00,mil_bri,2,10.0,69.1401478689269,182.867965825748,69.1401478689269,113.727817956821,2025-10-07,3.0
6403,b3_ida,11,11:30–12:00,ala_esp,3,36.0,10.962833008447,218.867965825748,80.102980877374,138.764984948374,2025-10-07,3.0
6404,b3_ida,11,11:30–12:00,cam_arv,4,3.0,0.0,221.867965825748,80.102980877374,141.764984948374,2025-10-07,4.0
6405,b3_ida,11,11:30–12:00,paulo_iv,5,56.0,22.615873015873,277.867965825748,102.718853893247,175.149111932501,2025-10-07,4.0
6406,b3_ida,11,11:30–12:00,col_mil,6,64.0,48.8003939837834,341.867965825748,151.51924787703,190.348717948718,2025-10-07,3.0
6407,b3_ida,11,11:30–12:00,rub_ber,7,16.0,4.95555555555556,357.867965825748,156.474803432586,201.393162393162,2025-10-07,4.0
6408,b3_ida,11,11:30–12:00,rio_bra,8,7.0,0.0,364.867965825748,156.474803432586,208.393162393162,2025-10-07,4.0
6409,b3_ida,11,11:30–12:00,rua_bah,9,20.0,7.86666666666667,384.867965825748,164.341470099253,220.526495726496,2025-10-07,4.0
6410,b3_ida,11,11:30–12:00,j_amado,10,0.0,11.5777777777778,384.867965825748,175.91924787703,208.948717948718,2025-10-07,4.0
6411,b3_ida,11,11:30–12:00,est_pit,11,0.0,208.948717948718,384.867965825748,384.867965825748,-5.6843418860808e-14,2025-10-07,4.0
6412,b3_ida,12,12:00–12:30,est_rod,1,234.025386640215,0.0,234.025386640215,0.0,234.025386640215,2025-10-07,5.0
6413,b3_ida,12,12:00–12:30,mil_bri,2,24.0,98.8076174331333,258.025386640215,98.8076174331333,159.217769207082,2025-10-07,5.0
6414,b3_ida,12,12:00–12:30,ala_esp,3,27.0,20.5685761957731,285.025386640215,119.376193628906,165.649193011309,2025-10-07,5.0
6415,b3_ida,12,12:00–12:30,cam_arv,4,0.0,4.31874039938556,285.025386640215,123.694934028292,161.330452611923,2025-10-07,5.0
6416,b3_ida,12,12:00–12:30,paulo_iv,5,53.0,17.9712643678161,338.025386640215,141.666198396108,196.359188244107,2025-10-07,4.0
6417,b3_ida,12,12:00–12:30,col_mil,6,74.0,71.0603376693943,412.025386640215,212.726536065502,199.298850574713,2025-10-07,5.0
6418,b3_ida,12,12:00–12:30,rub_ber,7,15.0,6.66091954022989,427.025386640215,219.387455605732,207.637931034483,2025-10-07,4.0
6419,b3_ida,12,12:00–12:30,rio_bra,8,10.0,1.99425287356322,437.025386640215,221.381708479295,215.64367816092,2025-10-07,4.0
6420,b3_ida,12,12:00–12:30,rua_bah,9,9.0,0.0,446.025386640215,221.381708479295,224.64367816092,2025-10-07,3.0
6421,b3_ida,12,12:00–12:30,j_amado,10,0.0,18.9770114942529,446.025386640215,240.358719973548,205.666666666667,2025-10-07,4.0
6422,b3_ida,12,12:00–12:30,est_pit,11,0.0,205.666666666667,446.025386640215,446.025386640215,0.0,2025-10-07,4.0
6423,b3_ida,12,12:30–13:00,est_rod,1,216.47830641873,0.0,216.47830641873,0.0,216.47830641873,2025-10-07,4.0
6424,b3_ida,12,12:30–13:00,mil_bri,2,15.0,65.9792898709129,231.47830641873,65.9792898709129,165.499016547817,2025-10-07,5.0
6425,b3_ida,12,12:30–13:00,ala_esp,3,11.0,14.7699505562903,242.47830641873,80.7492404272031,161.729065991526,2025-10-07,5.0
6426,b3_ida,12,12:30–13:00,cam_arv,4,0.0,7.16615384615385,242.47830641873,87.915394273357,154.562912145373,2025-10-07,5.0
6427,b3_ida,12,12:30–13:00,paulo_iv,5,50.0,14.3712542304824,292.47830641873,102.286648503839,190.19165791489,2025-10-07,6.0
6428,b3_ida,12,12:30–13:00,col_mil,6,29.0,81.4334161566483,321.47830641873,183.720064660488,137.758241758242,2025-10-07,5.0
6429,b3_ida,12,12:30–13:00,rub_ber,7,10.0,6.69230769230769,331.47830641873,190.412372352795,141.065934065934,2025-10-07,6.0
6430,b3_ida,12,12:30–13:00,rio_bra,8,3.0,6.53846153846154,334.47830641873,196.950833891257,137.527472527473,2025-10-07,6.0
6431,b3_ida,12,12:30–13:00,rua_bah,9,11.0,4.0,345.47830641873,200.950833891257,144.527472527473,2025-10-07,6.0
6432,b3_ida,12,12:30–13:00,j_amado,10,0.0,19.3846153846154,345.47830641873,220.335449275872,125.142857142857,2025-10-07,6.0
6433,b3_ida,12,12:30–13:00,est_pit,11,0.0,125.142857142857,345.47830641873,345.47830641873,0.0,2025-10-07,6.0
6434,b3_ida,13,13:00–13:30,est_rod,1,245.289985553983,0.0,245.289985553983,0.0,245.289985553983,2025-10-07,3.0
6435,b3_ida,13,13:00–13:30,mil_bri,2,6.0,87.8873436985945,251.289985553983,87.8873436985945,163.402641855388,2025-10-07,3.0
6436,b3_ida,13,13:00–13:30,ala_esp,3,27.0,13.7363557930478,278.289985553983,101.623699491642,176.66628606234,2025-10-07,3.0
6437,b3_ida,13,13:00–13:30,cam_arv,4,7.0,12.8140868854848,285.289985553983,114.437786377127,170.852199176856,2025-10-07,3.0
6438,b3_ida,13,13:00–13:30,paulo_iv,5,41.0,16.4284577055831,326.289985553983,130.86624408271,195.423741471272,2025-10-07,3.0
6439,b3_ida,13,13:00–13:30,col_mil,6,41.0,77.223303103835,367.289985553983,208.089547186545,159.200438367437,2025-10-07,3.0
6440,b3_ida,13,13:00–13:30,rub_ber,7,11.0,6.88471885929513,378.289985553983,214.97426604584,163.315719508142,2025-10-07,3.0
6441,b3_ida,13,13:00–13:30,rio_bra,8,6.0,4.11299435028249,384.289985553983,219.087260396123,165.20272515786,2025-10-07,3.0
6442,b3_ida,13,13:00–13:30,rua_bah,9,22.0,8.86299435028249,406.289985553983,227.950254746405,178.339730807577,2025-10-07,4.0
6443,b3_ida,13,13:00–13:30,j_amado,10,0.0,26.2279661016949,406.289985553983,254.1782208481,152.111764705882,2025-10-07,3.0
6444,b3_ida,13,13:00–13:30,est_pit,11,0.0,152.111764705882,406.289985553983,406.289985553983,0.0,2025-10-07,3.0
6445,b3_ida,13,13:30–14:00,est_rod,1,170.850276652524,0.0,170.850276652524,0.0,170.850276652524,2025-10-07,3.0
6446,b3_ida,13,13:30–14:00,mil_bri,2,10.0,80.2713016246951,180.850276652524,80.2713016246951,100.578975027829,2025-10-07,3.0
6447,b3_ida,13,13:30–14:00,ala_esp,3,13.0,6.22457916287534,193.850276652524,86.4958807875705,107.354395864953,2025-10-07,3.0
6448,b3_ida,13,13:30–14:00,cam_arv,4,0.0,7.78980891719745,193.850276652524,94.2856897047679,99.564586947756,2025-10-07,2.0
6449,b3_ida,13,13:30–14:00,paulo_iv,5,27.0,12.0461525219487,220.850276652524,106.331842226717,114.518434425807,2025-10-07,2.0
6450,b3_ida,13,13:30–14:00,col_mil,6,36.0,50.8687528971449,256.850276652524,157.200595123862,99.6496815286624,2025-10-07,3.0
6451,b3_ida,13,13:30–14:00,rub_ber,7,14.0,3.3,270.850276652524,160.500595123862,110.349681528662,2025-10-07,3.0
6452,b3_ida,13,13:30–14:00,rio_bra,8,10.0,1.0,280.850276652524,161.500595123862,119.349681528662,2025-10-07,3.0
6453,b3_ida,13,13:30–14:00,rua_bah,9,18.0,1.92993630573248,298.850276652524,163.430531429594,135.41974522293,2025-10-07,3.0
6454,b3_ida,13,13:30–14:00,j_amado,10,0.0,14.5197452229299,298.850276652524,177.950276652524,120.9,2025-10-07,4.0
6455,b3_ida,13,13:30–14:00,est_pit,11,0.0,120.9,298.850276652524,298.850276652524,0.0,2025-10-07,4.0
6456,b3_ida,14,14:00–14:30,est_rod,1,144.30376059067,0.0,144.30376059067,0.0,144.30376059067,2025-10-07,3.0
6457,b3_ida,14,14:00–14:30,mil_bri,2,13.0,94.1736663356026,157.30376059067,94.1736663356026,63.1300942550672,2025-10-07,3.0
6458,b3_ida,14,14:00–14:30,ala_esp,3,15.0,1.0,172.30376059067,95.1736663356026,77.1300942550672,2025-10-07,3.0
6459,b3_ida,14,14:00–14:30,paulo_iv,5,50.0,10.2207549778761,222.30376059067,105.394421313479,116.909339277191,2025-10-07,4.0
6460,b3_ida,14,14:00–14:30,col_mil,6,46.0,32.2160059438578,268.30376059067,137.610427257336,130.693333333333,2025-10-07,3.0
6461,b3_ida,14,14:00–14:30,rub_ber,7,12.0,2.69333333333333,280.30376059067,140.30376059067,140.0,2025-10-07,3.0
6462,b3_ida,14,14:00–14:30,rio_bra,8,5.0,1.27272727272727,285.30376059067,141.576487863397,143.727272727273,2025-10-07,3.0
6463,b3_ida,14,14:00–14:30,rua_bah,9,19.0,3.0,304.30376059067,144.576487863397,159.727272727273,2025-10-07,3.0
6464,b3_ida,14,14:00–14:30,j_amado,10,0.0,5.0,304.30376059067,149.576487863397,154.727272727273,2025-10-07,3.0
6465,b3_ida,14,14:00–14:30,est_pit,11,0.0,154.727272727273,304.30376059067,304.30376059067,0.0,2025-10-07,3.0
6466,b3_ida,14,14:30–15:00,est_rod,1,135.93309395338,0.0,135.93309395338,0.0,135.93309395338,2025-10-07,3.0
6467,b3_ida,14,14:30–15:00,mil_bri,2,13.0,90.3648657251522,148.93309395338,90.3648657251522,58.5682282282282,2025-10-07,3.0
6468,b3_ida,14,14:30–15:00,ala_esp,3,11.0,1.0,159.93309395338,91.3648657251522,68.5682282282282,2025-10-07,3.0
6469,b3_ida,14,14:30–15:00,cam_arv,4,0.0,1.0,159.93309395338,92.3648657251522,67.5682282282282,2025-10-07,2.0
6470,b3_ida,14,14:30–15:00,paulo_iv,5,31.0,4.64478764478764,190.93309395338,97.0096533699399,93.9234405834406,2025-10-07,2.0
6471,b3_ida,14,14:30–15:00,col_mil,6,30.0,22.8332861432861,220.93309395338,119.842939513226,101.090154440154,2025-10-07,3.0
6472,b3_ida,14,14:30–15:00,rub_ber,7,5.0,0.0,225.93309395338,119.842939513226,106.090154440154,2025-10-07,3.0
6473,b3_ida,14,14:30–15:00,rio_bra,8,8.0,0.0,233.93309395338,119.842939513226,114.090154440154,2025-10-07,3.0
6474,b3_ida,14,14:30–15:00,rua_bah,9,42.0,3.21621621621622,275.93309395338,123.059155729442,152.873938223938,2025-10-07,3.0
6475,b3_ida,14,14:30–15:00,j_amado,10,0.0,18.0810810810811,275.93309395338,141.140236810523,134.792857142857,2025-10-07,3.0
6476,b3_ida,14,14:30–15:00,est_pit,11,0.0,134.792857142857,275.93309395338,275.93309395338,0.0,2025-10-07,3.0
6477,b3_ida,15,15:00–15:30,est_rod,1,154.443821978343,0.0,154.443821978343,0.0,154.443821978343,2025-10-07,5.0
6478,b3_ida,15,15:00–15:30,mil_bri,2,4.0,108.428034184221,158.443821978343,108.428034184221,50.0157877941218,2025-10-07,5.0
6479,b3_ida,15,15:00–15:30,ala_esp,3,34.0,2.69886639676113,192.443821978343,111.126900580983,81.3169213973606,2025-10-07,4.0
6480,b3_ida,15,15:00–15:30,cam_arv,4,0.0,1.0,192.443821978343,112.126900580983,80.3169213973606,2025-10-07,5.0
6481,b3_ida,15,15:00–15:30,paulo_iv,5,87.0,3.24742268041237,279.443821978343,115.374323261395,164.069498716948,2025-10-07,5.0
6482,b3_ida,15,15:00–15:30,col_mil,6,39.0,24.5100053329798,318.443821978343,139.884328594375,178.559493383968,2025-10-07,5.0
6483,b3_ida,15,15:00–15:30,rub_ber,7,28.0,3.24742268041237,346.443821978343,143.131751274787,203.312070703556,2025-10-07,4.0
6484,b3_ida,15,15:00–15:30,rio_bra,8,16.0,3.26229508196721,362.443821978343,146.394046356754,216.049775621589,2025-10-07,4.0
6485,b3_ida,15,15:00–15:30,rua_bah,9,45.0,3.92,407.443821978343,150.314046356754,257.129775621589,2025-10-07,4.0
6486,b3_ida,15,15:00–15:30,j_amado,10,0.0,5.24742268041237,407.443821978343,155.561469037167,251.882352941176,2025-10-07,4.0
6487,b3_ida,15,15:00–15:30,est_pit,11,0.0,251.882352941176,407.443821978343,407.443821978343,0.0,2025-10-07,4.0
6488,b3_ida,15,15:30–16:00,est_rod,1,143.745889816946,0.0,143.745889816946,0.0,143.745889816946,2025-10-07,5.0
6489,b3_ida,15,15:30–16:00,mil_bri,2,16.0,103.39486205276,159.745889816946,103.39486205276,56.3510277641859,2025-10-07,4.0
6490,b3_ida,15,15:30–16:00,ala_esp,3,12.0,2.11764705882353,171.745889816946,105.512509111584,66.2333807053624,2025-10-07,5.0
6491,b3_ida,15,15:30–16:00,cam_arv,4,6.0,0.0,177.745889816946,105.512509111584,72.2333807053624,2025-10-07,5.0
6492,b3_ida,15,15:30–16:00,paulo_iv,5,82.0,4.5,259.745889816946,110.012509111584,149.733380705362,2025-10-07,5.0
6493,b3_ida,15,15:30–16:00,col_mil,6,41.0,24.4921599695764,300.745889816946,134.50466908116,166.241220735786,2025-10-07,5.0
